name,set,number,type,rarity,image_url,international_prints
Dragonium Z: Dragon Claw,CEC,190,Tool,,,CEC-190
Erika,CEC,191,Supporter,,,CEC-191
Great Catcher,CEC,192,Item,,,CEC-192
Guzma & Hala,CEC,193,Supporter,,,CEC-193
Island Challenge Amulet,CEC,194,Tool,,,CEC-194
Lana's Fishing Rod,CEC,195,Item,,,CEC-195
Lillie's Full Force,CEC,196,Supporter,,,CEC-196
Lillie's Poké Doll,CEC,197,Item,,,CEC-197
Mallow & Lana,CEC,198,Supporter,,,CEC-198
Misty & Lorelei,CEC,199,Supporter,,,CEC-199
N's Resolve,CEC,200,Supporter,,,CEC-200
Professor Oak's Setup,CEC,201,Supporter,,,CEC-201
Red & Blue,CEC,202,Supporter,,,CEC-202
Roller Skater,CEC,203,Supporter,,,CEC-203
Rosa,CEC,204,Supporter,,,CEC-204
Roxie,CEC,205,Supporter,,,CEC-205
Tag Call,CEC,206,Item,,,CEC-206
Unidentified Fossil,CEC,207,Item,,,CEC-207
Will,CEC,208,Supporter,,,CEC-208
Draw Energy,CEC,209,Special Energy,,,CEC-209
Venusaur & Snivy-GX,CEC,210,G Basic,,,CEC-210
Vileplume-GX,CEC,211,G Stage 2,,,CEC-211
Charizard & Braixen-GX,CEC,212,R Basic,,,CEC-212
Volcarona-GX,CEC,213,R Stage 1,,,CEC-213
Blastoise & Piplup-GX,CEC,214,W Basic,,,CEC-214
Blastoise & Piplup-GX,CEC,215,W Basic,,,CEC-215
Solgaleo & Lunala-GX,CEC,216,P Basic,,,CEC-216
Oricorio-GX,CEC,217,P Basic,,,CEC-217
Flygon-GX,CEC,218,F Stage 2,,,CEC-218
Alolan Persian-GX,CEC,219,D Stage 1,,,CEC-219
Arceus & Dialga & Palkia-GX,CEC,220,N Basic,,,CEC-220
Arceus & Dialga & Palkia-GX,CEC,221,N Basic,,,CEC-221
Reshiram & Zekrom-GX,CEC,222,N Basic,,,CEC-222
Naganadel & Guzzlord-GX,CEC,223,N Basic,,,CEC-223
Naganadel & Guzzlord-GX,CEC,224,N Basic,,,CEC-224
Mega Lopunny & Jigglypuff-GX,CEC,225,C Basic,,,CEC-225
Mega Lopunny & Jigglypuff-GX,CEC,226,C Basic,,,CEC-226
Silvally-GX,CEC,227,C Stage 1,,,CEC-227
Cynthia & Caitlin,CEC,228,Supporter,,,CEC-228
Guzma & Hala,CEC,229,Supporter,,,CEC-229
Lillie's Full Force,CEC,230,Supporter,,,CEC-230
Mallow & Lana,CEC,231,Supporter,,,CEC-231
N's Resolve,CEC,232,Supporter,,,CEC-232
Professor Oak's Setup,CEC,233,Supporter,,,CEC-233
Red & Blue,CEC,234,Supporter,,,CEC-234
Roller Skater,CEC,235,Supporter,,,CEC-235
Rosa,CEC,236,Supporter,,,CEC-236
Torkoal,CEC,237,R Basic,,,CEC-237
Weavile,CEC,238,W Stage 1,,,CEC-238
Piplup,CEC,239,W Basic,,,CEC-239
Wishiwashi,CEC,240,W Basic,,,CEC-240
Pikachu,CEC,241,L Basic,,,CEC-241
Magnemite,CEC,242,L Basic,,,CEC-242
Koffing,CEC,243,P Basic,,,CEC-243
Gallade,CEC,244,P Stage 2,,,CEC-244
Mimikyu,CEC,245,P Basic,,,CEC-245
Excadrill,CEC,246,F Stage 1,,,CEC-246
Steelix,CEC,247,M Stage 1,,,CEC-247
Stoutland,CEC,248,C Stage 2,,,CEC-248
Venusaur & Snivy-GX,CEC,249,G Basic,,,CEC-249
Vileplume-GX,CEC,250,G Stage 2,,,CEC-250
Charizard & Braixen-GX,CEC,251,R Basic,,,CEC-251
Volcarona-GX,CEC,252,R Stage 1,,,CEC-252
Blastoise & Piplup-GX,CEC,253,W Basic,,,CEC-253
Solgaleo & Lunala-GX,CEC,254,P Basic,,,CEC-254
Oricorio-GX,CEC,255,P Basic,,,CEC-255
Flygon-GX,CEC,256,F Stage 2,,,CEC-256
Alolan Persian-GX,CEC,257,D Stage 1,,,CEC-257
Arceus & Dialga & Palkia-GX,CEC,258,N Basic,,,CEC-258
Reshiram & Zekrom-GX,CEC,259,N Basic,,,CEC-259
Naganadel & Guzzlord-GX,CEC,260,N Basic,,,CEC-260
Mega Lopunny & Jigglypuff-GX,CEC,261,C Basic,,,CEC-261
Silvally-GX,CEC,262,C Stage 1,,,CEC-262
Giant Hearth,CEC,263,Stadium,,,CEC-263
Great Catcher,CEC,264,Item,,,CEC-264
Island Challenge Amulet,CEC,265,Tool,,,CEC-265
Lana's Fishing Rod,CEC,266,Item,,,CEC-266
Lillie's Poké Doll,CEC,267,Item,,,CEC-267
Martial Arts Dojo,CEC,268,Stadium,,,CEC-268
Power Plant,CEC,269,Stadium,,,CEC-269
Tag Call,CEC,270,Item,,,CEC-270
Draw Energy,CEC,271,Special Energy,,,CEC-271
Caterpie,HIF,1,G Basic,,,HIF-1
Metapod,HIF,2,G Stage 1,,,HIF-2
Butterfree,HIF,3,G Stage 2,,,HIF-3
Paras,HIF,4,G Basic,,,HIF-4
Scyther,HIF,5,G Basic,,,HIF-5
Pinsir-GX,HIF,6,G Basic,,,HIF-6
Charmander,HIF,7,R Basic,,,HIF-7
Charmeleon,HIF,8,R Stage 1,,,HIF-8
Charizard-GX,HIF,9,R Stage 2,,,HIF-9
Magmar,HIF,10,R Basic,,,HIF-10
Psyduck,HIF,11,W Basic,,,HIF-11
Slowpoke,HIF,12,W Basic,,,HIF-12
Staryu,HIF,13,W Basic,,,HIF-13
Starmie-GX,HIF,14,W Stage 1,,,HIF-14
Magikarp,HIF,15,W Basic,,,HIF-15
Gyarados-GX,HIF,16,W Stage 1,,,HIF-16
Lapras,HIF,17,W Basic,,,HIF-17
Vaporeon,HIF,18,W Stage 1,,,HIF-18
Pikachu,HIF,19,L Basic,,,HIF-19
Raichu-GX,HIF,20,L Stage 1,,,HIF-20
Voltorb,HIF,21,L Basic,,,HIF-21
Electrode,HIF,22,L Stage 1,,,HIF-22
Jolteon,HIF,23,L Stage 1,,,HIF-23
Zapdos,HIF,24,L Basic,,,HIF-24
Ekans,HIF,25,P Basic,,,HIF-25
Ekans,HIF,26,P Basic,,,HIF-26
Arbok,HIF,27,P Stage 1,,,HIF-27
Koffing,HIF,28,P Basic,,,HIF-28
Weezing,HIF,29,P Stage 1,,,HIF-29
Jynx,HIF,30,P Basic,,,HIF-30
Mewtwo-GX,HIF,31,P Basic,,,HIF-31
Mew,HIF,32,P Basic,,,HIF-32
Geodude,HIF,33,F Basic,,,HIF-33
Graveler,HIF,34,F Stage 1,,,HIF-34
Golem,HIF,35,F Stage 2,,,HIF-35
Onix-GX,HIF,36,F Basic,,,HIF-36
Cubone,HIF,37,F Basic,,,HIF-37
Clefairy,HIF,38,Y Basic,,,HIF-38
Clefairy,HIF,39,Y Basic,,,HIF-39
Clefable,HIF,40,Y Stage 1,,,HIF-40
Jigglypuff,HIF,41,Y Basic,,,HIF-41
Wigglytuff-GX,HIF,42,Y Stage 1,,,HIF-42
Mr. Mime,HIF,43,Y Basic,,,HIF-43
Moltres & Zapdos & Articuno-GX,HIF,44,C Basic,,,HIF-44
Farfetch'd,HIF,45,C Basic,,,HIF-45
Chansey,HIF,46,C Basic,,,HIF-46
Kangaskhan,HIF,47,C Basic,,,HIF-47
Eevee,HIF,48,C Basic,,,HIF-48
Eevee,HIF,49,C Basic,,,HIF-49
Snorlax,HIF,50,C Basic,,,HIF-50
Bill's Analysis,HIF,51,Supporter,,,HIF-51
Blaine's Last Stand,HIF,52,Supporter,,,HIF-52
Brock's Grit,HIF,53,Supporter,,,HIF-53
Brock's Pewter City Gym,HIF,54,Stadium,,,HIF-54
Brock's Training,HIF,55,Supporter,,,HIF-55
Erika's Hospitality,HIF,56,Supporter,,,HIF-56
Giovanni's Exile,HIF,57,Supporter,,,HIF-57
Jessie & James,HIF,58,Supporter,,,HIF-58
Koga's Trap,HIF,59,Supporter,,,HIF-59
Lt. Surge's Strategy,HIF,60,Supporter,,,HIF-60
Misty's Cerulean City Gym,HIF,61,Stadium,,,HIF-61
Misty's Determination,HIF,62,Supporter,,,HIF-62
Misty's Water Command,HIF,63,Supporter,,,HIF-63
Pokémon Center Lady,HIF,64,Supporter,,,HIF-64
Sabrina's Suggestion,HIF,65,Supporter,,,HIF-65
Moltres & Zapdos & Articuno-GX,HIF,66,C Basic,,,HIF-66
Giovanni's Exile,HIF,67,Supporter,,,HIF-67
Jessie & James,HIF,68,Supporter,,,HIF-68
Moltres & Zapdos & Articuno-GX,HIF,69,C Basic,,,HIF-69
Scyther,HIF,SV1,G Basic,,,HIF-SV1
Rowlet,HIF,SV2,G Basic,,,HIF-SV2
Dartrix,HIF,SV3,G Stage 1,,,HIF-SV3
Wimpod,HIF,SV4,G Basic,,,HIF-SV4
Pheromosa,HIF,SV5,G Basic,,,HIF-SV5
Charmander,HIF,SV6,R Basic,,,HIF-SV6
Charmeleon,HIF,SV7,R Stage 1,,,HIF-SV7
Alolan Vulpix,HIF,SV8,W Basic,,,HIF-SV8
Wooper,HIF,SV9,W Basic,,,HIF-SV9
Quagsire,HIF,SV10,W Stage 1,,,HIF-SV10
Froakie,HIF,SV11,W Basic,,,HIF-SV11
Frogadier,HIF,SV12,W Stage 1,,,HIF-SV12
Voltorb,HIF,SV13,L Basic,,,HIF-SV13
Xurkitree,HIF,SV14,L Basic,,,HIF-SV14
Seviper,HIF,SV15,P Basic,,,HIF-SV15
Shuppet,HIF,SV16,P Basic,,,HIF-SV16
Inkay,HIF,SV17,P Basic,,,HIF-SV17
Malamar,HIF,SV18,P Stage 1,,,HIF-SV18
Poipole,HIF,SV19,P Basic,,,HIF-SV19
Sudowoodo,HIF,SV20,F Basic,,,HIF-SV20
Riolu,HIF,SV21,F Basic,,,HIF-SV21
Lucario,HIF,SV22,F Stage 1,,,HIF-SV22
Rockruff,HIF,SV23,F Basic,,,HIF-SV23
Buzzwole,HIF,SV24,F Basic,,,HIF-SV24
Zorua,HIF,SV25,D Basic,,,HIF-SV25
Guzzlord,HIF,SV26,D Basic,,,HIF-SV26
Magnemite,HIF,SV27,M Basic,,,HIF-SV27
Magneton,HIF,SV28,M Stage 1,,,HIF-SV28
Magnezone,HIF,SV29,M Stage 2,,,HIF-SV29
Beldum,HIF,SV30,M Basic,,,HIF-SV30
Metang,HIF,SV31,M Stage 1,,,HIF-SV31
Celesteela,HIF,SV32,M Basic,,,HIF-SV32
Kartana,HIF,SV33,M Basic,,,HIF-SV33
Ralts,HIF,SV34,Y Basic,,,HIF-SV34
Kirlia,HIF,SV35,Y Stage 1,,,HIF-SV35
Diancie,HIF,SV36,Y Basic,,,HIF-SV36
Altaria,HIF,SV37,N Stage 1,,,HIF-SV37
Gible,HIF,SV38,N Basic,,,HIF-SV38
Gabite,HIF,SV39,N Stage 1,,,HIF-SV39
Garchomp,HIF,SV40,N Stage 2,,,HIF-SV40
Eevee,HIF,SV41,C Basic,,,HIF-SV41
Swablu,HIF,SV42,C Basic,,,HIF-SV42
Noibat,HIF,SV43,C Basic,,,HIF-SV43
Oranguru,HIF,SV44,C Basic,,,HIF-SV44
Type: Null,HIF,SV45,C Basic,,,HIF-SV45
Leafeon-GX,HIF,SV46,G Stage 1,,,HIF-SV46
Decidueye-GX,HIF,SV47,G Stage 2,,,HIF-SV47
Golisopod-GX,HIF,SV48,G Stage 1,,,HIF-SV48
Charizard-GX,HIF,SV49,R Stage 2,,,HIF-SV49
Ho-Oh-GX,HIF,SV50,R Basic,,,HIF-SV50
Reshiram-GX,HIF,SV51,R Basic,,,HIF-SV51
Turtonator-GX,HIF,SV52,R Basic,,,HIF-SV52
Alolan Ninetales-GX,HIF,SV53,W Stage 1,,,HIF-SV53
Articuno-GX,HIF,SV54,W Basic,,,HIF-SV54
Glaceon-GX,HIF,SV55,W Stage 1,,,HIF-SV55
Greninja-GX,HIF,SV56,W Stage 2,,,HIF-SV56
Electrode-GX,HIF,SV57,L Stage 1,,,HIF-SV57
Xurkitree-GX,HIF,SV58,L Basic,,,HIF-SV58
Mewtwo-GX,HIF,SV59,P Basic,,,HIF-SV59
Espeon-GX,HIF,SV60,P Stage 1,,,HIF-SV60
Banette-GX,HIF,SV61,P Stage 1,,,HIF-SV61
Nihilego-GX,HIF,SV62,P Basic,,,HIF-SV62
Naganadel-GX,HIF,SV63,P Stage 1,,,HIF-SV63
Lucario-GX,HIF,SV64,F Stage 1,,,HIF-SV64
Zygarde-GX,HIF,SV65,F Basic,,,HIF-SV65
Lycanroc-GX,HIF,SV66,F Stage 1,,,HIF-SV66
Lycanroc-GX,HIF,SV67,F Stage 1,,,HIF-SV67
Buzzwole-GX,HIF,SV68,F Basic,,,HIF-SV68
Umbreon-GX,HIF,SV69,D Stage 1,,,HIF-SV69
Darkrai-GX,HIF,SV70,D Basic,,,HIF-SV70
Guzzlord-GX,HIF,SV71,D Basic,,,HIF-SV71
Scizor-GX,HIF,SV72,M Stage 1,,,HIF-SV72
Kartana-GX,HIF,SV73,M Basic,,,HIF-SV73
Stakataka-GX,HIF,SV74,M Basic,,,HIF-SV74
Gardevoir-GX,HIF,SV75,Y Stage 2,,,HIF-SV75
Sylveon-GX,HIF,SV76,Y Stage 1,,,HIF-SV76
Altaria-GX,HIF,SV77,N Stage 1,,,HIF-SV77
Noivern-GX,HIF,SV78,N Stage 1,,,HIF-SV78
Silvally-GX,HIF,SV79,C Stage 1,,,HIF-SV79
Drampa-GX,HIF,SV80,C Basic,,,HIF-SV80
Aether Foundation Employee,HIF,SV81,Supporter,,,HIF-SV81
Cynthia,HIF,SV82,Supporter,,,HIF-SV82
Fisherman,HIF,SV83,Supporter,,,HIF-SV83
Guzma,HIF,SV84,Supporter,,,HIF-SV84
Hiker,HIF,SV85,Supporter,,,HIF-SV85
Lady,HIF,SV86,Supporter,,,HIF-SV86
Aether Paradise Conservation Area,HIF,SV87,Stadium,,,HIF-SV87
Brooklet Hill,HIF,SV88,Stadium,,,HIF-SV88
Mt. Coronet,HIF,SV89,Stadium,,,HIF-SV89
Shrine of Punishment,HIF,SV90,Stadium,,,HIF-SV90
Tapu Bulu-GX,HIF,SV91,G Basic,,,HIF-SV91
Tapu Fini-GX,HIF,SV92,W Basic,,,HIF-SV92
Tapu Koko-GX,HIF,SV93,L Basic,,,HIF-SV93
Tapu Lele-GX,HIF,SV94,P Basic,,,HIF-SV94
Rowlet & Alolan Exeggutor-GX,UNM,1,G Basic,,,UNM-1
Yanma,UNM,2,G Basic,,,UNM-2
Yanmega,UNM,3,G Stage 1,,,UNM-3
Celebi,UNM,4,G Basic,,,UNM-4
Shroomish,UNM,5,G Basic,,,UNM-5
Sewaddle,UNM,6,G Basic,,,UNM-6
Sewaddle,UNM,7,G Basic,,,UNM-7
Swadloon,UNM,8,G Stage 1,,,UNM-8
Leavanny,UNM,9,G Stage 2,,,UNM-9
Dwebble,UNM,10,G Basic,,,UNM-10
Crustle,UNM,11,G Stage 1,,,UNM-11
Karrablast,UNM,12,G Basic,,,UNM-12
Foongus,UNM,13,G Basic,,,UNM-13
Amoonguss,UNM,14,G Stage 1,,,UNM-14
Fomantis,UNM,15,G Basic,,,UNM-15
Lurantis,UNM,16,G Stage 1,,,UNM-16
Bounsweet,UNM,17,G Basic,,,UNM-17
Steenee,UNM,18,G Stage 1,,,UNM-18
Tsareena,UNM,19,G Stage 2,,,UNM-19
Dhelmise,UNM,20,G Basic,,,UNM-20
Magmar,UNM,21,R Basic,,,UNM-21
Magmortar,UNM,22,R Stage 1,,,UNM-22
Numel,UNM,23,R Basic,,,UNM-23
Camerupt,UNM,24,R Stage 1,,,UNM-24
Heatran-GX,UNM,25,R Basic,,,UNM-25
Victini,UNM,26,R Basic,,,UNM-26
Litwick,UNM,27,R Basic,,,UNM-27
Litwick,UNM,28,R Basic,,,UNM-28
Lampent,UNM,29,R Stage 1,,,UNM-29
Chandelure,UNM,30,R Stage 2,,,UNM-30
Fletchinder,UNM,31,R Stage 1,,,UNM-31
Talonflame,UNM,32,R Stage 2,,,UNM-32
Salandit,UNM,33,R Basic,,,UNM-33
Salazzle,UNM,34,R Stage 1,,,UNM-34
Slowpoke & Psyduck-GX,UNM,35,W Basic,,,UNM-35
Lapras,UNM,36,W Basic,,,UNM-36
Snorunt,UNM,37,W Basic,,,UNM-37
Froslass,UNM,38,W Stage 1,,,UNM-38
Finneon,UNM,39,W Basic,,,UNM-39
Lumineon,UNM,40,W Stage 1,,,UNM-40
Snover,UNM,41,W Basic,,,UNM-41
Abomasnow,UNM,42,W Stage 1,,,UNM-42
Basculin,UNM,43,W Basic,,,UNM-43
Tirtouga,UNM,44,W Stage 1,,,UNM-44
Carracosta,UNM,45,W Stage 2,,,UNM-45
Cryogonal,UNM,46,W Basic,,,UNM-46
Keldeo-GX,UNM,47,W Basic,,,UNM-47
Dewpider,UNM,48,W Basic,,,UNM-48
Araquanid,UNM,49,W Stage 1,,,UNM-49
Wimpod,UNM,50,W Basic,,,UNM-50
Golisopod,UNM,51,W Stage 1,,,UNM-51
Pyukumuku,UNM,52,W Basic,,,UNM-52
Tapu Fini,UNM,53,W Basic,,,UNM-53
Raichu & Alolan Raichu-GX,UNM,54,L Basic,,,UNM-54
Pikachu,UNM,55,L Basic,,,UNM-55
Pikachu,UNM,56,L Basic,,,UNM-56
Alolan Raichu,UNM,57,L Stage 1,,,UNM-57
Magnemite,UNM,58,L Basic,,,UNM-58
Magneton,UNM,59,L Stage 1,,,UNM-59
Magnezone,UNM,60,L Stage 2,,,UNM-60
Joltik,UNM,61,L Basic,,,UNM-61
Galvantula,UNM,62,L Stage 1,,,UNM-62
Tynamo,UNM,63,L Basic,,,UNM-63
Tynamo,UNM,64,L Basic,,,UNM-64
Eelektrik,UNM,65,L Stage 1,,,UNM-65
Eelektross,UNM,66,L Stage 2,,,UNM-66
Stunfisk,UNM,67,L Basic,,,UNM-67
Thundurus,UNM,68,L Basic,,,UNM-68
Tapu Koko,UNM,69,L Basic,,,UNM-69
Xurkitree,UNM,70,L Basic,,,UNM-70
Mewtwo & Mew-GX,UNM,71,P Basic,,,UNM-71
Espeon & Deoxys-GX,UNM,72,P Basic,,,UNM-72
Exeggcute,UNM,73,P Basic,,,UNM-73
Exeggutor,UNM,74,P Stage 1,,,UNM-74
Alolan Marowak,UNM,75,P Stage 1,,,UNM-75
Jynx,UNM,76,P Basic,,,UNM-76
Wynaut,UNM,77,P Basic,,,UNM-77
Latios-GX,UNM,78,P Basic,,,UNM-78
Jirachi-GX,UNM,79,P Basic,,,UNM-79
Jirachi-GX,UNM,79a,P Basic,,,UNM-79a
Drifloon,UNM,80,P Basic,,,UNM-80
Drifblim,UNM,81,P Stage 1,,,UNM-81
Skorupi,UNM,82,P Basic,,,UNM-82
Uxie,UNM,83,P Basic,,,UNM-83
Mesprit,UNM,84,P Basic,,,UNM-84
Azelf,UNM,85,P Basic,,,UNM-85
Giratina,UNM,86,P Basic,,,UNM-86
Cresselia,UNM,87,P Basic,,,UNM-87
Munna,UNM,88,P Basic,,,UNM-88
Musharna,UNM,89,P Stage 1,,,UNM-89
Elgyem,UNM,90,P Basic,,,UNM-90
Beheeyem,UNM,91,P Stage 1,,,UNM-91
Honedge,UNM,92,P Basic,,,UNM-92
Honedge,UNM,93,P Basic,,,UNM-93
Doublade,UNM,94,P Stage 1,,,UNM-94
Aegislash,UNM,95,P Stage 2,,,UNM-95
Mareanie,UNM,96,P Basic,,,UNM-96
Toxapex,UNM,97,P Stage 1,,,UNM-97
Salandit,UNM,98,P Basic,,,UNM-98
Salazzle,UNM,99,P Stage 1,,,UNM-99
Cosmog,UNM,100,P Basic,,,UNM-100
Necrozma,UNM,101,P Basic,,,UNM-101
Poipole,UNM,102,P Basic,,,UNM-102
Onix,UNM,103,F Basic,,,UNM-103
Steelix,UNM,104,F Stage 1,,,UNM-104
Cubone,UNM,105,F Basic,,,UNM-105
Aerodactyl-GX,UNM,106,F Stage 1,,,UNM-106
Heracross,UNM,107,F Basic,,,UNM-107
Breloom,UNM,108,F Stage 1,,,UNM-108
Meditite,UNM,109,F Basic,,,UNM-109
Medicham,UNM,110,F Stage 1,,,UNM-110
Relicanth,UNM,111,F Basic,,,UNM-111
Gible,UNM,112,F Basic,,,UNM-112
Gabite,UNM,113,F Stage 1,,,UNM-113
Garchomp,UNM,114,F Stage 2,,,UNM-114
Riolu,UNM,115,F Basic,,,UNM-115
Riolu,UNM,116,F Basic,,,UNM-116
Lucario,UNM,117,F Stage 1,,,UNM-117
Drilbur,UNM,118,F Basic,,,UNM-118
Excadrill,UNM,119,F Stage 1,,,UNM-119
Archen,UNM,120,F Stage 1,,,UNM-120
Archeops,UNM,121,F Stage 2,,,UNM-121
Terrakion,UNM,122,F Basic,,,UNM-122
Meloetta,UNM,123,F Basic,,,UNM-123
Zygarde,UNM,124,F Basic,,,UNM-124
Umbreon & Darkrai-GX,UNM,125,D Basic,,,UNM-125
Mega Sableye & Tyranitar-GX,UNM,126,D Basic,,,UNM-126
Alolan Grimer,UNM,127,D Basic,,,UNM-127
Murkrow,UNM,128,D Basic,,,UNM-128
Murkrow,UNM,129,D Basic,,,UNM-129
Honchkrow,UNM,130,D Stage 1,,,UNM-130
Sneasel,UNM,131,D Basic,,,UNM-131
Weavile-GX,UNM,132,D Stage 1,,,UNM-132
Sableye,UNM,133,D Basic,,,UNM-133
Drapion,UNM,134,D Stage 1,,,UNM-134
Purrloin,UNM,135,D Basic,,,UNM-135
Liepard,UNM,136,D Stage 1,,,UNM-136
Scraggy,UNM,137,D Basic,,,UNM-137
Scrafty,UNM,138,D Stage 1,,,UNM-138
Yveltal,UNM,139,D Basic,,,UNM-139
Hoopa,UNM,140,D Basic,,,UNM-140
Mawile-GX,UNM,141,M Basic,,,UNM-141
Escavalier,UNM,142,M Stage 1,,,UNM-142
Cottonee,UNM,143,Y Basic,,,UNM-143
Whimsicott,UNM,144,Y Stage 1,,,UNM-144
Dedenne,UNM,145,Y Basic,,,UNM-145
Garchomp & Giratina-GX,UNM,146,N Basic,,,UNM-146
Dratini,UNM,147,N Basic,,,UNM-147
Dratini,UNM,148,N Basic,,,UNM-148
Dragonair,UNM,149,N Stage 1,,,UNM-149
Dragonair,UNM,150,N Stage 1,,,UNM-150
Dragonite,UNM,151,N Stage 2,,,UNM-151
Dragonite-GX,UNM,152,N Stage 2,,,UNM-152
Latias,UNM,153,N Basic,,,UNM-153
Axew,UNM,154,N Basic,,,UNM-154
Fraxure,UNM,155,N Stage 1,,,UNM-155
Haxorus,UNM,156,N Stage 2,,,UNM-156
Druddigon,UNM,157,N Basic,,,UNM-157
Noibat,UNM,158,N Basic,,,UNM-158
Noivern,UNM,159,N Stage 1,,,UNM-159
Naganadel-GX,UNM,160,N Stage 1,,,UNM-160
Lickitung,UNM,161,C Basic,,,UNM-161
Lickilicky,UNM,162,C Stage 1,,,UNM-162
Kangaskhan,UNM,163,C Basic,,,UNM-163
Tauros,UNM,164,C Basic,,,UNM-164
Hoothoot,UNM,165,C Basic,,,UNM-165
Noctowl,UNM,166,C Stage 1,,,UNM-166
Slakoth,UNM,167,C Basic,,,UNM-167
Slakoth,UNM,168,C Basic,,,UNM-168
Vigoroth,UNM,169,C Stage 1,,,UNM-169
Slaking,UNM,170,C Stage 2,,,UNM-170
Bidoof,UNM,171,C Basic,,,UNM-171
Bibarel,UNM,172,C Stage 1,,,UNM-172
Munchlax,UNM,173,C Basic,,,UNM-173
Pidove,UNM,174,C Basic,,,UNM-174
Tranquill,UNM,175,C Stage 1,,,UNM-175
Unfezant,UNM,176,C Stage 2,,,UNM-176
Audino,UNM,177,C Basic,,,UNM-177
Tornadus,UNM,178,C Basic,,,UNM-178
Fletchling,UNM,179,C Basic,,,UNM-179
Yungoos,UNM,180,C Basic,,,UNM-180
Gumshoos,UNM,181,C Stage 1,,,UNM-181
Oranguru,UNM,182,C Basic,,,UNM-182
Type: Null,UNM,183,C Basic,,,UNM-183
Silvally,UNM,184,C Stage 1,,,UNM-184
Komala,UNM,185,C Basic,,,UNM-185
Blaine's Quiz Show,UNM,186,Supporter,,,UNM-186
Blizzard Town,UNM,187,Stadium,,,UNM-187
Blue's Tactics,UNM,188,Supporter,,,UNM-188
Bug Catcher,UNM,189,Supporter,,,UNM-189
Channeler,UNM,190,Supporter,,,UNM-190
Cherish Ball,UNM,191,Item,,,UNM-191
Cherish Ball,UNM,191a,Item,,,UNM-191a
Coach Trainer,UNM,192,Supporter,,,UNM-192
Dark City,UNM,193,Stadium,,,UNM-193
Ear-Ringing Bell,UNM,194,Tool,,,UNM-194
Flyinium Z: Air Slash,UNM,195,Tool,,,UNM-195
Giant Bomb,UNM,196,Tool,,,UNM-196
Giant Hearth,UNM,197,Stadium,,,UNM-197
Great Potion,UNM,198,Item,,,UNM-198
Grimsley,UNM,199,Supporter,,,UNM-199
Hapu,UNM,200,Supporter,,,UNM-200
Karate Belt,UNM,201,Tool,,,UNM-201
Misty's Favor,UNM,202,Supporter,,,UNM-202
Normalium Z: Tackle,UNM,203,Tool,,,UNM-203
Poké Maniac,UNM,204,Supporter,,,UNM-204
Pokémon Research Lab,UNM,205,Stadium,,,UNM-205
Reset Stamp,UNM,206,Item,,,UNM-206
Reset Stamp,UNM,206a,Item,,,UNM-206a
Slumbering Forest,UNM,207,Stadium,,,UNM-207
Stadium Nav,UNM,208,Item,,,UNM-208
Tag Switch,UNM,209,Item,,,UNM-209
Unidentified Fossil,UNM,210,Item,,,UNM-210
U-Turn Board,UNM,211,Tool,,,UNM-211
Recycle Energy,UNM,212,Special Energy,,,UNM-212
Weakness Guard Energy,UNM,213,Special Energy,,,UNM-213
Rowlet & Alolan Exeggutor-GX,UNM,214,G Basic,,,UNM-214
Rowlet & Alolan Exeggutor-GX,UNM,215,G Basic,,,UNM-215
Heatran-GX,UNM,216,R Basic,,,UNM-216
Slowpoke & Psyduck-GX,UNM,217,W Basic,,,UNM-217
Slowpoke & Psyduck-GX,UNM,218,W Basic,,,UNM-218
Keldeo-GX,UNM,219,W Basic,,,UNM-219
Raichu & Alolan Raichu-GX,UNM,220,L Basic,,,UNM-220
Raichu & Alolan Raichu-GX,UNM,221,L Basic,,,UNM-221
Mewtwo & Mew-GX,UNM,222,P Basic,,,UNM-222
Latios-GX,UNM,223,P Basic,,,UNM-223
Aerodactyl-GX,UNM,224,F Stage 1,,,UNM-224
Mega Sableye & Tyranitar-GX,UNM,225,D Basic,,,UNM-225
Mega Sableye & Tyranitar-GX,UNM,226,D Basic,,,UNM-226
Mawile-GX,UNM,227,M Basic,,,UNM-227
Garchomp & Giratina-GX,UNM,228,N Basic,,,UNM-228
Dragonite-GX,UNM,229,N Stage 2,,,UNM-229
Naganadel-GX,UNM,230,N Stage 1,,,UNM-230
Blue's Tactics,UNM,231,Supporter,,,UNM-231
Channeler,UNM,232,Supporter,,,UNM-232
Coach Trainer,UNM,233,Supporter,,,UNM-233
Grimsley,UNM,234,Supporter,,,UNM-234
Misty's Favor,UNM,235,Supporter,,,UNM-235
Poké Maniac,UNM,236,Supporter,,,UNM-236
Rowlet & Alolan Exeggutor-GX,UNM,237,G Basic,,,UNM-237
Heatran-GX,UNM,238,R Basic,,,UNM-238
Slowpoke & Psyduck-GX,UNM,239,W Basic,,,UNM-239
Keldeo-GX,UNM,240,W Basic,,,UNM-240
Raichu & Alolan Raichu-GX,UNM,241,L Basic,,,UNM-241
Mewtwo & Mew-GX,UNM,242,P Basic,,,UNM-242
Latios-GX,UNM,243,P Basic,,,UNM-243
Aerodactyl-GX,UNM,244,F Stage 1,,,UNM-244
Mega Sableye & Tyranitar-GX,UNM,245,D Basic,,,UNM-245
Mawile-GX,UNM,246,M Basic,,,UNM-246
Garchomp & Giratina-GX,UNM,247,N Basic,,,UNM-247
Dragonite-GX,UNM,248,N Stage 2,,,UNM-248
