name,set,number,type,rarity,image_url,international_prints
Quilava,ASR,24,R Stage 1,,,
Heatran V,ASR,25,R Basic,,,
Heatran VMAX,ASR,26,R VMAX,,,
Radiant Heatran,ASR,27,R Basic,,,
Psyduck,ASR,28,W Basic,,,
Golduck,ASR,29,W Stage 1,,,
Starmie V,ASR,30,W Basic,,,
Swinub,ASR,31,W Basic,,,
Piloswine,ASR,32,W Stage 1,,,
Mamoswine,ASR,33,W Stage 2,,,
Mantine,ASR,34,W Basic,,,
Barboach,ASR,35,W Basic,,,
Whiscash,ASR,36,W Stage 1,,,
Regice,ASR,37,W Basic,,,
Glaceon,ASR,38,W Stage 1,,,
Origin Forme Palkia V,ASR,39,W Basic,,,
Origin Forme Palkia VSTAR,ASR,40,W VSTAR,,,
Oshawott,ASR,41,W Basic,,,
Dewott,ASR,42,W Stage 1,,,
Hisuian Basculin,ASR,43,W Basic,,,
Hisuian Basculegion,ASR,44,W Stage 1,,,
Keldeo,ASR,45,W Basic,,,
Radiant Greninja,ASR,46,W Basic,,,
Bergmite,ASR,47,W Basic,,,
Hisuian Avalugg,ASR,48,W Stage 1,,,
Galarian Mr. Rime V,ASR,49,W Basic,,,
Luxray V,ASR,50,L Basic,,,
Regieleki,ASR,51,L Basic,,,
Hisuian Typhlosion,ASR,52,P Stage 2,,,
Hisuian Typhlosion V,ASR,53,P Basic,,,
Hisuian Typhlosion VSTAR,ASR,54,P VSTAR,,,
Togepi,ASR,55,P Basic,,,
Togetic,ASR,56,P Stage 1,,,
Togekiss,ASR,57,P Stage 2,,,
Misdreavus,ASR,58,P Basic,,,
Mismagius,ASR,59,P Stage 1,,,
Ralts,ASR,60,P Basic,,,
Kirlia,ASR,61,P Stage 1,,,
Gallade,ASR,62,P Stage 2,,,
Drifloon,ASR,63,P Basic,,,
Drifblim,ASR,64,P Stage 1,,,
Uxie,ASR,65,P Basic,,,
Mesprit,ASR,66,P Basic,,,
Azelf,ASR,67,P Basic,,,
Diancie,ASR,68,P Basic,,,
Wyrdeer,ASR,69,P Stage 1,,,
Hisuian Growlithe,ASR,70,F Basic,,,
Hisuian Arcanine,ASR,71,F Stage 1,,,
Machamp V,ASR,72,F Basic,,,
Machamp VMAX,ASR,73,F VMAX,,,
Sudowoodo,ASR,74,F Basic,,,
Regirock,ASR,75,F Basic,,,
Cranidos,ASR,76,F Stage 1,,,
Rampardos,ASR,77,F Stage 2,,,
Lucario V,ASR,78,F Basic,,,
Hippopotas,ASR,79,F Basic,,,
Hippowdon,ASR,80,F Stage 1,,,
Radiant Hawlucha,ASR,81,F Basic,,,
Hisuian Decidueye,ASR,82,F Stage 2,,,
Hisuian Decidueye V,ASR,83,F Basic,,,
Hisuian Decidueye VSTAR,ASR,84,F VSTAR,,,
Kleavor,ASR,85,F Stage 1,,,
Kleavor,ASR,86,F Stage 1,,,
Kleavor V,ASR,87,F Basic,,,
Hisuian Qwilfish,ASR,88,D Basic,,,
Hisuian Qwilfish,ASR,89,D Basic,,,
Hisuian Overqwil,ASR,90,D Stage 1,,,
Hisuian Overqwil,ASR,91,D Stage 1,,,
Hisuian Sneasel,ASR,92,D Basic,,,
Hisuian Sneasler,ASR,93,D Stage 1,,,
Hisuian Sneasler V,ASR,94,D Basic,,,
Poochyena,ASR,95,D Basic,,,
Mightyena,ASR,96,D Stage 1,,,
Absol,ASR,97,D Basic,,,
Darkrai V,ASR,98,D Basic,,,
Darkrai VSTAR,ASR,99,D VSTAR,,,
Hisuian Samurott,ASR,100,D Stage 2,,,
Hisuian Samurott V,ASR,101,D Basic,,,
Hisuian Samurott VSTAR,ASR,102,D VSTAR,,,
Nickit,ASR,103,D Basic,,,
Thievul,ASR,104,D Stage 1,,,
Magnemite,ASR,105,M Basic,,,
Magneton,ASR,106,M Stage 1,,,
Magnezone,ASR,107,M Stage 2,,,
Registeel,ASR,108,M Basic,,,
Shieldon,ASR,109,M Stage 1,,,
Bastiodon,ASR,110,M Stage 2,,,
Bronzor,ASR,111,M Basic,,,
Bronzong,ASR,112,M Stage 1,,,
Origin Forme Dialga V,ASR,113,M Basic,,,
Origin Forme Dialga VSTAR,ASR,114,M VSTAR,,,
Pawniard,ASR,115,M Basic,,,
Bisharp,ASR,116,M Stage 1,,,
Garchomp V,ASR,117,N Basic,,,
Regidrago,ASR,118,N Basic,,,
Eevee,ASR,119,C Basic,,,
Hoothoot,ASR,120,C Basic,,,
Noctowl,ASR,121,C Stage 1,,,
Teddiursa,ASR,122,C Basic,,,
Ursaring,ASR,123,C Stage 1,,,
Ursaluna,ASR,124,C Stage 2,,,
Stantler,ASR,125,C Basic,,,
Miltank,ASR,126,C Basic,,,
Glameow,ASR,127,C Basic,,,
Purugly,ASR,128,C Stage 1,,,
Chatot,ASR,129,C Basic,,,
Regigigas,ASR,130,C Basic,,,
Rufflet,ASR,131,C Basic,,,
Hisuian Braviary,ASR,132,C Stage 1,,,
Oranguru V,ASR,133,C Basic,,,
Wyrdeer V,ASR,134,C Basic,,,
Adaman,ASR,135,Supporter,,,
Canceling Cologne,ASR,136,Item,,,
Choy,ASR,137,Supporter,,,
Cyllene,ASR,138,Supporter,,,
Dark Patch,ASR,139,Item,,,
Energy Loto,ASR,140,Item,,,
Feather Ball,ASR,141,Item,,,
Gapejaw Bog,ASR,142,Stadium,,,
Gardenia's Vigor,ASR,143,Supporter,,,
Grant,ASR,144,Supporter,,,
Gutsy Pickaxe,ASR,145,Item,,,
Hisuian Heavy Ball,ASR,146,Item,,,
Irida,ASR,147,Supporter,,,
Jubilife Village,ASR,148,Stadium,,,
Kamado,ASR,149,Supporter,,,
Roxanne,ASR,150,Supporter,,,
Spicy Seasoned Curry,ASR,151,Item,,,
Supereffective Glasses,ASR,152,Tool,,,
Sweet Honey,ASR,153,Item,,,
Switch Cart,ASR,154,Item,,,
Temple of Sinnoh,ASR,155,Stadium,,,
Trekking Shoes,ASR,156,Item,,,
Unidentified Fossil,ASR,157,Item,,,
Wait and See Turbo,ASR,158,Item,,,
Zisu,ASR,159,Supporter,,,
Beedrill V,ASR,160,G Basic,,,
Beedrill V,ASR,161,G Basic,,,
Hisuian Lilligant V,ASR,162,G Basic,,,
Hisuian Lilligant V,ASR,163,G Basic,,,
Virizion V,ASR,164,G Basic,,,
Heatran V,ASR,165,R Basic,,,
Starmie V,ASR,166,W Basic,,,
Origin Forme Palkia V,ASR,167,W Basic,,,
Luxray V,ASR,168,L Basic,,,
Hisuian Typhlosion V,ASR,169,P Basic,,,
Jirachi V,ASR,170,P Basic,,,
Machamp V,ASR,171,F Basic,,,
Machamp V,ASR,172,F Basic,,,
Hisuian Decidueye V,ASR,173,F Basic,,,
Hisuian Sneasler V,ASR,174,D Basic,,,
Hisuian Sneasler V,ASR,175,D Basic,,,
Hisuian Samurott V,ASR,176,D Basic,,,
Origin Forme Dialga V,ASR,177,M Basic,,,
Garchomp V,ASR,178,N Basic,,,
Oranguru V,ASR,179,C Basic,,,
Wyrdeer V,ASR,180,C Basic,,,
Adaman,ASR,181,Supporter,,,
Choy,ASR,182,Supporter,,,
Cyllene,ASR,183,Supporter,,,
Gardenia's Vigor,ASR,184,Supporter,,,
Grant,ASR,185,Supporter,,,
Irida,ASR,186,Supporter,,,
Kamado,ASR,187,Supporter,,,
Roxanne,ASR,188,Supporter,,,
Zisu,ASR,189,Supporter,,,
Hisuian Lilligant VSTAR,ASR,190,G VSTAR,,,
Heatran VMAX,ASR,191,R VMAX,,,
Origin Forme Palkia VSTAR,ASR,192,W VSTAR,,,
Hisuian Typhlosion VSTAR,ASR,193,P VSTAR,,,
Machamp VMAX,ASR,194,F VMAX,,,
Hisuian Decidueye VSTAR,ASR,195,F VSTAR,,,
Kleavor VSTAR,ASR,196,F VSTAR,,,
Hisuian Samurott VSTAR,ASR,197,D VSTAR,,,
Origin Forme Dialga VSTAR,ASR,198,M VSTAR,,,
Adaman,ASR,199,Supporter,,,
Choy,ASR,200,Supporter,,,
Cyllene,ASR,201,Supporter,,,
Gardenia's Vigor,ASR,202,Supporter,,,
Grant,ASR,203,Supporter,,,
Irida,ASR,204,Supporter,,,
Kamado,ASR,205,Supporter,,,
Roxanne,ASR,206,Supporter,,,
Zisu,ASR,207,Supporter,,,
Origin Forme Palkia VSTAR,ASR,208,W VSTAR,,,
Hisuian Samurott VSTAR,ASR,209,D VSTAR,,,
Origin Forme Dialga VSTAR,ASR,210,M VSTAR,,,
Choice Belt,ASR,211,Tool,,,
Jubilife Village,ASR,212,Stadium,,,
Path to the Peak,ASR,213,Stadium,,,
Temple of Sinnoh,ASR,214,Stadium,,,
Trekking Shoes,ASR,215,Item,,,
Double Turbo Energy,ASR,216,Special Energy,,,
Abomasnow,ASR,TG1,G Stage 1,,,
Flapple,ASR,TG2,G Stage 1,,,
Kingdra,ASR,TG3,W Stage 2,,,
Frosmoth,ASR,TG4,W Stage 1,,,
Gardevoir,ASR,TG5,P Stage 2,,,
Wyrdeer,ASR,TG6,P Stage 1,,,
Falinks,ASR,TG7,F Basic,,,
Kleavor,ASR,TG8,F Stage 1,,,
Mightyena,ASR,TG9,D Stage 1,,,
Galarian Obstagoon,ASR,TG10,D Stage 2,,,
Bronzong,ASR,TG11,M Stage 1,,,
Hoothoot,ASR,TG12,C Basic,,,
Starmie V,ASR,TG13,W Basic,,,
Ice Rider Calyrex V,ASR,TG14,W Basic,,,
Ice Rider Calyrex VMAX,ASR,TG15,W VMAX,,,
Galarian Articuno V,ASR,TG16,P Basic,,,
Shadow Rider Calyrex V,ASR,TG17,P Basic,,,
Shadow Rider Calyrex VMAX,ASR,TG18,P VMAX,,,
Galarian Zapdos V,ASR,TG19,F Basic,,,
Galarian Moltres V,ASR,TG20,D Basic,,,
Zacian V,ASR,TG21,M Basic,,,
Zamazenta V,ASR,TG22,M Basic,,,
Garchomp V,ASR,TG23,N Basic,,,
Allister,ASR,TG24,Supporter,,,
Bea,ASR,TG25,Supporter,,,
Melony,ASR,TG26,Supporter,,,
Milo,ASR,TG27,Supporter,,,
Piers,ASR,TG28,Supporter,,,
Ice Rider Calyrex VMAX,ASR,TG29,W VMAX,,,
Shadow Rider Calyrex VMAX,ASR,TG30,P VMAX,,,
Exeggcute,BRS,1,G Basic,,,
Exeggutor,BRS,2,G Stage 1,,,
Shroomish,BRS,3,G Basic,,,
Breloom,BRS,4,G Stage 1,,,
Tropius,BRS,5,G Basic,,,
Turtwig,BRS,6,G Basic,,,
Grotle,BRS,7,G Stage 1,,,
Torterra,BRS,8,G Stage 2,,,
Burmy,BRS,9,G Basic,,,
Wormadam,BRS,10,G Stage 1,,,
Mothim,BRS,11,G Stage 1,,,
Cherubi,BRS,12,G Basic,,,
Shaymin V,BRS,13,G Basic,,,
Shaymin VSTAR,BRS,14,G VSTAR,,,
Karrablast,BRS,15,G Basic,,,
Zarude V,BRS,16,G Basic,,,
Charizard V,BRS,17,R Basic,,,
Charizard VSTAR,BRS,18,R VSTAR,,,
Magmar,BRS,19,R Basic,,,
Magmortar,BRS,20,R Stage 1,,,
Moltres,BRS,21,R Basic,,,
Entei V,BRS,22,R Basic,,,
Torkoal,BRS,23,R Basic,,,
Chimchar,BRS,24,R Basic,,,
Monferno,BRS,25,R Stage 1,,,
Infernape,BRS,26,R Stage 2,,,
Simisear V,BRS,27,R Basic,,,
Kingler V,BRS,28,W Basic,,,
Kingler VMAX,BRS,29,W VMAX,,,
Staryu,BRS,30,W Basic,,,
Lapras,BRS,31,W Basic,,,
Corphish,BRS,32,W Basic,,,
Crawdaunt,BRS,33,W Stage 1,,,
Snorunt,BRS,34,W Basic,,,
Piplup,BRS,35,W Basic,,,
Prinplup,BRS,36,W Stage 1,,,
Empoleon,BRS,37,W Stage 2,,,
Buizel,BRS,38,W Basic,,,
Floatzel,BRS,39,W Stage 1,,,
Lumineon V,BRS,40,W Basic,,,
Manaphy,BRS,41,W Basic,,,
Cubchoo,BRS,42,W Basic,,,
Beartic,BRS,43,W Stage 1,,,
Eiscue,BRS,44,W Basic,,,
Raichu V,BRS,45,L Basic,,,
Electabuzz,BRS,46,L Basic,,,
Electivire,BRS,47,L Stage 1,,,
Raikou V,BRS,48,L Basic,,,
Shinx,BRS,49,L Basic,,,
Luxio,BRS,50,L Stage 1,,,
Luxray,BRS,51,L Stage 2,,,
Pachirisu,BRS,52,L Basic,,,
Clefairy,BRS,53,P Basic,,,
Clefable,BRS,54,P Stage 1,,,
Starmie,BRS,55,P Stage 1,,,
Mewtwo,BRS,56,P Basic,,,
Granbull V,BRS,57,P Basic,,,
Baltoy,BRS,58,P Basic,,,
Claydol,BRS,59,P Stage 1,,,
Duskull,BRS,60,P Basic,,,
Dusclops,BRS,61,P Stage 1,,,
Dusknoir,BRS,62,P Stage 2,,,
Chimecho,BRS,63,P Basic,,,
Whimsicott V,BRS,64,P Basic,,,
Whimsicott VSTAR,BRS,65,P VSTAR,,,
Sigilyph,BRS,66,P Basic,,,
Dedenne,BRS,67,P Basic,,,
Mimikyu V,BRS,68,P Basic,,,
Mimikyu VMAX,BRS,69,P VMAX,,,
Milcery,BRS,70,P Basic,,,
Alcremie,BRS,71,P Stage 1,,,
Hitmontop,BRS,72,F Basic,,,
Nosepass,BRS,73,F Basic,,,
Trapinch,BRS,74,F Basic,,,
Vibrava,BRS,75,F Stage 1,,,
Flygon,BRS,76,F Stage 2,,,
Wormadam,BRS,77,F Stage 1,,,
Riolu,BRS,78,F Basic,,,
Lucario,BRS,79,F Stage 1,,,
Throh,BRS,80,F Basic,,,
Sawk,BRS,81,F Basic,,,
Golett,BRS,82,F Basic,,,
Golurk,BRS,83,F Stage 1,,,
Grimer,BRS,84,D Basic,,,
Muk,BRS,85,D Stage 1,,,
Sneasel,BRS,86,D Basic,,,
Weavile,BRS,87,D Stage 1,,,
Honchkrow V,BRS,88,D Basic,,,
Spiritomb,BRS,89,D Basic,,,
Purrloin,BRS,90,D Basic,,,
Liepard,BRS,91,D Stage 1,,,
Impidimp,BRS,92,D Basic,,,
Morgrem,BRS,93,D Stage 1,,,
Grimmsnarl,BRS,94,D Stage 2,,,
Morpeko V,BRS,95,D Basic,,,
Aggron V,BRS,96,M Basic,,,
Aggron VMAX,BRS,97,M VMAX,,,
Wormadam,BRS,98,M Stage 1,,,
Probopass,BRS,99,M Stage 1,,,
Heatran,BRS,100,M Basic,,,
Escavalier,BRS,101,M Stage 1,,,
Klink,BRS,102,M Basic,,,
Klang,BRS,103,M Stage 1,,,
Klinklang,BRS,104,M Stage 2,,,
Zamazenta V,BRS,105,M Basic,,,
Flygon V,BRS,106,N Basic,,,
Gible,BRS,107,N Basic,,,
Gabite,BRS,108,N Stage 1,,,
Garchomp,BRS,109,N Stage 2,,,
Axew,BRS,110,N Basic,,,
Fraxure,BRS,111,N Stage 1,,,
Haxorus,BRS,112,N Stage 2,,,
Druddigon,BRS,113,N Basic,,,
Dracovish V,BRS,114,N Basic,,,
Farfetch'd,BRS,115,C Basic,,,
Castform,BRS,116,C Basic,,,
Starly,BRS,117,C Basic,,,
Staravia,BRS,118,C Stage 1,,,
Staraptor,BRS,119,C Stage 2,,,
Bidoof,BRS,120,C Basic,,,
Bibarel,BRS,121,C Stage 1,,,
Arceus V,BRS,122,C Basic,,,
Arceus VSTAR,BRS,123,C VSTAR,,,
Minccino,BRS,124,C Basic,,,
Cinccino,BRS,125,C Stage 1,,,
Tornadus,BRS,126,C Basic,,,
Hawlucha,BRS,127,C Basic,,,
Drampa V,BRS,128,C Basic,,,
Acerola's Premonition,BRS,129,Supporter,,,
Barry,BRS,130,Supporter,,,
Blunder Policy,BRS,131,Tool,,,
Boss's Orders,BRS,132,Supporter,,,
Café Master,BRS,133,Supporter,,,
Cheren's Care,BRS,134,Supporter,,,
Choice Belt,BRS,135,Tool,,,
Cleansing Gloves,BRS,136,Tool,,,
Collapsed Stadium,BRS,137,Stadium,,,
Cynthia's Ambition,BRS,138,Supporter,,,
Fresh Water Set,BRS,139,Item,,,
Friends in Galar,BRS,140,Supporter,,,
Gloria,BRS,141,Supporter,,,
Hunting Gloves,BRS,142,Tool,,,
Kindler,BRS,143,Supporter,,,
Magma Basin,BRS,144,Stadium,,,
Marnie's Pride,BRS,145,Supporter,,,
Pot Helmet,BRS,146,Tool,,,
Professor's Research,BRS,147,Supporter,,,
Roseanne's Backup,BRS,148,Supporter,,,
Team Yell's Cheer,BRS,149,Supporter,,,
Ultra Ball,BRS,150,Item,,,
Double Turbo Energy,BRS,151,Special Energy,,,
Shaymin V,BRS,152,G Basic,,,
Charizard V,BRS,153,R Basic,,,
Charizard V,BRS,154,R Basic,,,
Lumineon V,BRS,155,W Basic,,,
Lumineon V,BRS,156,W Basic,,,
Pikachu V,BRS,157,L Basic,,,
Raichu V,BRS,158,L Basic,,,
Granbull V,BRS,159,P Basic,,,
Whimsicott V,BRS,160,P Basic,,,
Honchkrow V,BRS,161,D Basic,,,
Honchkrow V,BRS,162,D Basic,,,
Zamazenta V,BRS,163,M Basic,,,
Flygon V,BRS,164,N Basic,,,
Arceus V,BRS,165,C Basic,,,
Arceus V,BRS,166,C Basic,,,
Barry,BRS,167,Supporter,,,
Cheren's Care,BRS,168,Supporter,,,
Cynthia's Ambition,BRS,169,Supporter,,,
Kindler,BRS,170,Supporter,,,
Marnie's Pride,BRS,171,Supporter,,,
Roseanne's Backup,BRS,172,Supporter,,,
Shaymin VSTAR,BRS,173,G VSTAR,,,
Charizard VSTAR,BRS,174,R VSTAR,,,
Whimsicott VSTAR,BRS,175,P VSTAR,,,
Arceus VSTAR,BRS,176,C VSTAR,,,
Cheren's Care,BRS,177,Supporter,,,
Cynthia's Ambition,BRS,178,Supporter,,,
Kindler,BRS,179,Supporter,,,
Roseanne's Backup,BRS,180,Supporter,,,
Galarian Articuno V,BRS,181,P Basic,,,
Galarian Zapdos V,BRS,182,F Basic,,,
Galarian Moltres V,BRS,183,D Basic,,,
Arceus VSTAR,BRS,184,C VSTAR,,,
Magma Basin,BRS,185,Stadium,,,
Ultra Ball,BRS,186,Item,,,
Grass Energy,BRS,G,Basic Energy,,,
Fire Energy,BRS,R,Basic Energy,,,
Water Energy,BRS,W,Basic Energy,,,
Lightning Energy,BRS,L,Basic Energy,,,
Psychic Energy,BRS,P,Basic Energy,,,
Fighting Energy,BRS,F,Basic Energy,,,
Darkness Energy,BRS,D,Basic Energy,,,
Metal Energy,BRS,M,Basic Energy,,,
Flareon,BRS,TG1,R Stage 1,,,
Vaporeon,BRS,TG2,W Stage 1,,,
Octillery,BRS,TG3,W Stage 1,,,
Jolteon,BRS,TG4,L Stage 1,,,
Zekrom,BRS,TG5,L Basic,,,
Dusknoir,BRS,TG6,P Stage 2,,,
Dedenne,BRS,TG7,P Basic,,,
Alcremie,BRS,TG8,P Stage 1,,,
Ariados,BRS,TG9,D Stage 1,,,
Houndoom,BRS,TG10,D Stage 1,,,
Eevee,BRS,TG11,C Basic,,,
Oranguru,BRS,TG12,C Basic,,,
Boltund V,BRS,TG13,L Basic,,,
Sylveon V,BRS,TG14,P Basic,,,
Sylveon VMAX,BRS,TG15,P VMAX,,,
Mimikyu V,BRS,TG16,P Basic,,,
Mimikyu VMAX,BRS,TG17,P VMAX,,,
Single Strike Urshifu V,BRS,TG18,F Basic,,,
Single Strike Urshifu VMAX,BRS,TG19,F VMAX,,,
Rapid Strike Urshifu V,BRS,TG20,F Basic,,,
Rapid Strike Urshifu VMAX,BRS,TG21,F VMAX,,,
Umbreon V,BRS,TG22,D Basic,,,
Umbreon VMAX,BRS,TG23,D VMAX,,,
Acerola's Premonition,BRS,TG24,Supporter,,,
Café Master,BRS,TG25,Supporter,,,
Gloria,BRS,TG26,Supporter,,,
Rapid Strike Style Mustard,BRS,TG27,Supporter,,,
Single Strike Style Mustard,BRS,TG28,Supporter,,,
Single Strike Urshifu VMAX,BRS,TG29,F VMAX,,,
Rapid Strike Urshifu VMAX,BRS,TG30,F VMAX,,,
Caterpie,FST,1,G Basic,,,
Metapod,FST,2,G Stage 1,,,
Butterfree,FST,3,G Stage 2,,,
Shroomish,FST,4,G Basic,,,
Breloom,FST,5,G Stage 1,,,
Breloom V,FST,6,G Basic,,,
Pansage,FST,7,G Basic,,,
Simisage,FST,8,G Stage 1,,,
Sewaddle,FST,9,G Basic,,,
Swadloon,FST,10,G Stage 1,,,
Leavanny,FST,11,G Stage 2,,,
Maractus,FST,12,G Basic,,,
Shelmet,FST,13,G Basic,,,
Accelgor,FST,14,G Stage 1,,,
Virizion,FST,15,G Basic,,,
Phantump,FST,16,G Basic,,,
Trevenant,FST,17,G Stage 1,,,
Grubbin,FST,18,G Basic,,,
Dewpider,FST,19,G Basic,,,
Araquanid,FST,20,G Stage 1,,,
Tsareena V,FST,21,G Basic,,,
Rillaboom V,FST,22,G Basic,,,
Rillaboom VMAX,FST,23,G VMAX,,,
Gossifleur,FST,24,G Basic,,,
Eldegoss,FST,25,G Stage 1,,,
Appletun V,FST,26,G Basic,,,
Zarude,FST,27,G Basic,,,
Vulpix,FST,28,R Basic,,,
Vulpix,FST,29,R Basic,,,
Ninetales,FST,30,R Stage 1,,,
Ninetales,FST,31,R Stage 1,,,
Growlithe,FST,32,R Basic,,,
Arcanine,FST,33,R Stage 1,,,
Slugma,FST,34,R Basic,,,
Magcargo,FST,35,R Stage 1,,,
Victini,FST,36,R Basic,,,
Pansear,FST,37,R Basic,,,
Simisear,FST,38,R Stage 1,,,
Chandelure V,FST,39,R Basic,,,
Chandelure VMAX,FST,40,R VMAX,,,
Heatmor,FST,41,R Basic,,,
Oricorio,FST,42,R Basic,,,
Cinderace V,FST,43,R Basic,,,
Cinderace V,FST,44,R Basic,,,
Cinderace VMAX,FST,45,R VMAX,,,
Sizzlipede,FST,46,R Basic,,,
Sizzlipede,FST,47,R Basic,,,
Centiskorch,FST,48,R Stage 1,,,
Centiskorch,FST,49,R Stage 1,,,
Shellder,FST,50,W Basic,,,
Cloyster,FST,51,W Stage 1,,,
Staryu,FST,52,W Basic,,,
Starmie,FST,53,W Stage 1,,,
Lapras,FST,54,W Basic,,,
Totodile,FST,55,W Basic,,,
Croconaw,FST,56,W Stage 1,,,
Feraligatr,FST,57,W Stage 2,,,
Marill,FST,58,W Basic,,,
Azumarill,FST,59,W Stage 1,,,
Qwilfish,FST,60,W Basic,,,
Mantine,FST,61,W Basic,,,
Mudkip,FST,62,W Basic,,,
Marshtomp,FST,63,W Stage 1,,,
Swampert,FST,64,W Stage 2,,,
Clamperl,FST,65,W Basic,,,
Huntail,FST,66,W Stage 1,,,
Gorebyss,FST,67,W Stage 1,,,
Panpour,FST,68,W Basic,,,
Simipour,FST,69,W Stage 1,,,
Basculin,FST,70,W Basic,,,
Galarian Darumaka,FST,71,W Basic,,,
Galarian Darmanitan,FST,72,W Stage 1,,,
Greninja V,FST,73,W Basic,,,
Clauncher,FST,74,W Basic,,,
Clawitzer,FST,75,W Stage 1,,,
Crabominable V,FST,76,W Basic,,,
Pyukumuku,FST,77,W Basic,,,
Inteleon V,FST,78,W Basic,,,
Inteleon VMAX,FST,79,W VMAX,,,
Chewtle,FST,80,W Basic,,,
Drednaw,FST,81,W Stage 1,,,
Arrokuda,FST,82,W Basic,,,
Barraskewda,FST,83,W Stage 1,,,
Snom,FST,84,W Basic,,,
Frosmoth,FST,85,W Stage 1,,,
Pikachu V,FST,86,L Basic,,,
Voltorb,FST,87,L Basic,,,
Electrode,FST,88,L Stage 1,,,
Plusle,FST,89,L Basic,,,
Minun,FST,90,L Basic,,,
Shinx,FST,91,L Basic,,,
Luxio,FST,92,L Stage 1,,,
Luxray,FST,93,L Stage 2,,,
Rotom,FST,94,L Basic,,,
Tynamo,FST,95,L Basic,,,
Eelektrik,FST,96,L Stage 1,,,
Eelektross,FST,97,L Stage 2,,,
Helioptile,FST,98,L Basic,,,
Heliolisk,FST,99,L Stage 1,,,
Charjabug,FST,100,L Stage 1,,,
Vikavolt,FST,101,L Stage 2,,,
Zeraora,FST,102,L Basic,,,
Boltund V,FST,103,L Basic,,,
Boltund VMAX,FST,104,L VMAX,,,
Toxel,FST,105,L Basic,,,
Toxel,FST,106,L Basic,,,
Toxtricity,FST,107,L Stage 1,,,
Toxtricity,FST,108,L Stage 1,,,
Morpeko,FST,109,L Basic,,,
Jigglypuff,FST,110,P Basic,,,
Wigglytuff,FST,111,P Stage 1,,,
Jynx,FST,112,P Basic,,,
Mew V,FST,113,P Basic,,,
Mew VMAX,FST,114,P VMAX,,,
Snubbull,FST,115,P Basic,,,
Granbull,FST,116,P Stage 1,,,
Galarian Corsola,FST,117,P Basic,,,
Galarian Cursola,FST,118,P Stage 1,,,
Mawile,FST,119,P Basic,,,
Deoxys,FST,120,P Basic,,,
Munna,FST,121,P Basic,,,
Musharna,FST,122,P Stage 1,,,
Sigilyph,FST,123,P Basic,,,
Meloetta,FST,124,P Basic,,,
Sandygast,FST,125,P Basic,,,
Palossand,FST,126,P Stage 1,,,
Indeedee,FST,127,P Basic,,,
Dreepy,FST,128,P Basic,,,
Drakloak,FST,129,P Stage 1,,,
Dragapult,FST,130,P Stage 2,,,
Sandshrew,FST,131,F Basic,,,
Sandslash,FST,132,F Stage 1,,,
Mankey,FST,133,F Basic,,,
Primeape,FST,134,F Stage 1,,,
Geodude,FST,135,F Basic,,,
Graveler,FST,136,F Stage 1,,,
Golem,FST,137,F Stage 2,,,
Onix,FST,138,F Basic,,,
Steelix,FST,139,F Stage 1,,,
Gligar,FST,140,F Basic,,,
Gliscor,FST,141,F Stage 1,,,
Makuhita,FST,142,F Basic,,,
Hariyama,FST,143,F Stage 1,,,
Baltoy,FST,144,F Basic,,,
Claydol,FST,145,F Stage 1,,,
Lucario V,FST,146,F Basic,,,
Drilbur,FST,147,F Basic,,,
Landorus,FST,148,F Basic,,,
Pancham,FST,149,F Basic,,,
Stufful,FST,150,F Basic,,,
Bewear,FST,151,F Stage 1,,,
Clobbopus,FST,152,F Basic,,,
Grapploct,FST,153,F Stage 1,,,
Falinks,FST,154,F Basic,,,
Falinks,FST,155,F Basic,,,
Gengar V,FST,156,D Basic,,,
Gengar VMAX,FST,157,D VMAX,,,
Tyranitar V,FST,158,D Basic,,,
Galarian Zigzagoon,FST,159,D Basic,,,
Galarian Linoone,FST,160,D Stage 1,,,
Galarian Obstagoon,FST,161,D Stage 2,,,
Carvanha,FST,162,D Basic,,,
Sharpedo,FST,163,D Stage 1,,,
Absol,FST,164,D Basic,,,
Croagunk,FST,165,D Basic,,,
Toxicroak,FST,166,D Stage 1,,,
Darkrai,FST,167,D Basic,,,
Trubbish,FST,168,D Basic,,,
Garbodor,FST,169,D Stage 1,,,
Zorua,FST,170,D Basic,,,
Zoroark,FST,171,D Stage 1,,,
Vullaby,FST,172,D Basic,,,
Mandibuzz,FST,173,D Stage 1,,,
Pangoro,FST,174,D Stage 1,,,
Yveltal,FST,175,D Basic,,,
Impidimp,FST,176,D Basic,,,
Morgrem,FST,177,D Stage 1,,,
Grimmsnarl,FST,178,D Stage 2,,,
Morpeko,FST,179,D Basic,,,
Galarian Meowth,FST,180,M Basic,,,
Galarian Perrserker,FST,181,M Stage 1,,,
Skarmory,FST,182,M Basic,,,
Excadrill,FST,183,M Stage 1,,,
Durant,FST,184,M Basic,,,
Genesect V,FST,185,M Basic,,,
Klefki,FST,186,M Basic,,,
Togedemaru,FST,187,M Basic,,,
Meltan,FST,188,M Basic,,,
Melmetal,FST,189,M Stage 1,,,
Corviknight,FST,190,M Stage 2,,,
Cufant,FST,191,M Basic,,,
Copperajah,FST,192,M Stage 1,,,
Latias,FST,193,N Basic,,,
Latios,FST,194,N Basic,,,
Goomy,FST,195,N Basic,,,
Sliggoo,FST,196,N Stage 1,,,
Goodra,FST,197,N Stage 2,,,
Turtonator,FST,198,N Basic,,,
